parent	node
Transcription factors	PA1738
Transcription factors	PA1754
Transcription factors	PA1759
Transcription factors	PA1760
Transcription factors	PA1776
Transcription factors	PA1826
Transcription factors	PA1836
Transcription factors	PA1850
Transcription factors	PA1853
Transcription factors	PA1859
Transcription factors	PA1864
Transcription factors	PA1884
Transcription factors	PA1898
Transcription factors	PA1911
Transcription factors	PA1912
Transcription factors	PA1945
Transcription factors	PA1961
Transcription factors	PA1998
Transcription factors	PA2005
Transcription factors	PA2010
Transcription factors	PA2016
Transcription factors	PA2020
Transcription factors	PA2028
Transcription factors	PA2032
Transcription factors	PA2047
Transcription factors	PA2050
Transcription factors	PA2054
Transcription factors	PA2056
Transcription factors	PA2076
Transcription factors	PA2082
Transcription factors	PA2093
Transcription factors	PA2096
Transcription factors	PA2115
Transcription factors	PA2121
Transcription factors	PA2123
Transcription factors	PA2126
Transcription factors	PA2196
Transcription factors	PA2206
Transcription factors	PA2246
Transcription factors	PA2258
Transcription factors	PA2259
Transcription factors	PA2267
Transcription factors	PA2270
Transcription factors	PA2276
Transcription factors	PA2281
Transcription factors	PA2299
Transcription factors	PA2312
Transcription factors	PA2316
Transcription factors	PA2320
Transcription factors	PA2332
Transcription factors	PA2334
Transcription factors	PA2337
Transcription factors	PA2354
Transcription factors	PA2359
Transcription factors	PA2376
Transcription factors	PA2383
Transcription factors	PA2388
Transcription factors	PA2417
Transcription factors	PA2426
Transcription factors	PA2447
Transcription factors	PA2449
Transcription factors	PA2467
Transcription factors	PA2468
Transcription factors	PA2469
Transcription factors	PA2484
Transcription factors	PA2488
Transcription factors	PA2489
Transcription factors	PA2492
Transcription factors	PA2497
Transcription factors	PA2510
Transcription factors	PA2511
Transcription factors	PA2519
Transcription factors	PA2534
Transcription factors	PA2547
Transcription factors	PA2551
Transcription factors	PA2556
Transcription factors	PA2577
Transcription factors	PA2588
Transcription factors	PA2591
Transcription factors	PA2601
Transcription factors	PA2663
Transcription factors	PA2665
Transcription factors	PA2667
Transcription factors	PA2681
Transcription factors	PA2692
Transcription factors	PA2696
Transcription factors	PA2704
Transcription factors	PA2718
Transcription factors	PA2758
Transcription factors	PA2766
Transcription factors	PA2780
Transcription factors	PA2802
Transcription factors	PA2808
Transcription factors	PA2825
Transcription factors	PA2834
Transcription factors	PA2838
Transcription factors	PA2846
Transcription factors	PA2848
Transcription factors	PA2849
Transcription factors	PA2859
Transcription factors	PA2877
Transcription factors	PA2879
Transcription factors	PA2885
Transcription factors	PA2895
Transcription factors	PA2896
Transcription factors	PA2897
Transcription factors	PA2917
Transcription factors	PA2921
Transcription factors	PA2930
Transcription factors	PA2931
Transcription factors	PA2957
Transcription factors	PA3006
Transcription factors	PA3027
Transcription factors	PA3034
Transcription factors	PA3067
Transcription factors	PA3094
Transcription factors	PA3122
Transcription factors	PA3124
Transcription factors	PA3133
Transcription factors	PA3135
Transcription factors	PA3174
Transcription factors	PA3184
Transcription factors	PA3215
Transcription factors	PA3220
Transcription factors	PA3225
Transcription factors	PA3249
Transcription factors	PA3260
Transcription factors	PA3269
Transcription factors	PA3285
Transcription factors	PA3321
Transcription factors	PA3341
Transcription factors	PA3346
Transcription factors	PA3347
Transcription factors	PA3391
Transcription factors	PA3398
Transcription factors	PA3410
Transcription factors	PA3420
Transcription factors	PA3423
Transcription factors	PA3433
Transcription factors	PA3458
Transcription factors	PA3477
Transcription factors	PA3565
Transcription factors	PA3571
Transcription factors	PA3574
Transcription factors	PA3583
Transcription factors	PA3587
Transcription factors	PA3594
Transcription factors	PA3599
Transcription factors	PA3622
Transcription factors	PA3630
Transcription factors	PA3678
Transcription factors	PA3689
Transcription factors	PA3699
Transcription factors	PA3711
Transcription factors	PA3721
Transcription factors	PA3771
Transcription factors	PA3776
Transcription factors	PA3778
Transcription factors	PA3782
Transcription factors	PA3830
Transcription factors	PA3845
Transcription factors	PA3864
Transcription factors	PA3895
Transcription factors	PA3898
Transcription factors	PA3899
Transcription factors	PA3921
Transcription factors	PA3927
Transcription factors	PA3932
Transcription factors	PA3965
Transcription factors	PA3973
Transcription factors	PA3995
Transcription factors	PA4021
Transcription factors	PA4052
Transcription factors	PA4057
Transcription factors	PA4070
Transcription factors	PA4077
Transcription factors	PA4094
Transcription factors	PA4109
Transcription factors	PA4120
Transcription factors	PA4132
Transcription factors	PA4135
Transcription factors	PA4145
Transcription factors	PA4147
Transcription factors	PA4157
Transcription factors	PA4165
Transcription factors	PA4174
Transcription factors	PA4182
Transcription factors	PA4184
Transcription factors	PA4185
Transcription factors	PA4203
Transcription factors	PA4227
Transcription factors	PA4275
Transcription factors	PA4288
Transcription factors	PA4315
Transcription factors	PA4341
Transcription factors	PA4427
Transcription factors	PA4428
Transcription factors	PA4436
Transcription factors	PA4462
Transcription factors	PA4499
Transcription factors	PA4508
Transcription factors	PA4581
Transcription factors	PA4596
Transcription factors	PA4600
Transcription factors	PA4659
Transcription factors	PA4723
Transcription factors	PA4745
Transcription factors	PA4755
Transcription factors	PA4764
Transcription factors	PA4769
Transcription factors	PA4784
Transcription factors	PA4787
Transcription factors	PA4806
Transcription factors	PA4831
Transcription factors	PA4853
Transcription factors	PA4878
Transcription factors	PA4890
Transcription factors	PA4896
Transcription factors	PA4902
Transcription factors	PA4906
Transcription factors	PA4914
Transcription factors	PA4916
Transcription factors	PA4984
Transcription factors	PA4987
Transcription factors	PA4989
Transcription factors	PA5029
Transcription factors	PA5032
Transcription factors	PA5059
Transcription factors	PA5085
Transcription factors	PA5116
Transcription factors	PA5157
Transcription factors	PA5179
Transcription factors	PA5189
Transcription factors	PA5218
Transcription factors	PA5239
Transcription factors	PA5255
Transcription factors	PA5274
Transcription factors	PA5283
Transcription factors	PA5285
Transcription factors	PA5293
Transcription factors	PA5301
Transcription factors	PA5308
Transcription factors	PA5342
Transcription factors	PA5344
Transcription factors	PA5356
Transcription factors	PA5374
Transcription factors	PA5380
Transcription factors	PA5382
Transcription factors	PA5389
Transcription factors	PA5403
Transcription factors	PA5428
Transcription factors	PA5431
Transcription factors	PA5437
Transcription factors	PA5438
Transcription factors	PA5499
Transcription factors	PA5525
Transcription factors	PA5536
Transcription factors	PA5550
Metabolism	Amino acid biosynthesis
Amino acid biosynthesis	Aromatic amino acid family
Aromatic amino acid family	PA0025
Aromatic amino acid family	PA0035
Aromatic amino acid family	PA0036
Aromatic amino acid family	PA0244
Aromatic amino acid family	PA0245
Aromatic amino acid family	PA0609
Aromatic amino acid family	PA0649
Aromatic amino acid family	PA0650
Aromatic amino acid family	PA0651
Aromatic amino acid family	PA1001
Aromatic amino acid family	PA1002
Aromatic amino acid family	PA1681
Aromatic amino acid family	PA1750
Aromatic amino acid family	PA2843
Aromatic amino acid family	PA2943
Aromatic amino acid family	PA3113
Aromatic amino acid family	PA3166
Aromatic amino acid family	PA4846
Aromatic amino acid family	PA5038
Aromatic amino acid family	PA5039
Aromatic amino acid family	PA5184
Amino acid biosynthesis	Aspartate family
Aspartate family	PA0051
Aspartate family	PA0223
Aspartate family	PA0389
Aspartate family	PA0390
Aspartate family	PA0430
Aspartate family	PA0904
Aspartate family	PA1010
Aspartate family	PA1162
Aspartate family	PA1654
Aspartate family	PA1683
Aspartate family	PA1684
Aspartate family	PA1796
Aspartate family	PA1843
Aspartate family	PA1927
Aspartate family	PA2083
Aspartate family	PA2084
Aspartate family	PA3107
Aspartate family	PA3117
Aspartate family	PA3169
Aspartate family	PA3459
Aspartate family	PA3659
Aspartate family	PA3735
Aspartate family	PA3736
Aspartate family	PA4759
Aspartate family	PA5025
Aspartate family	PA5277
Aspartate family	PA5278
Aspartate family	PA5495
Amino acid biosynthesis	Glutamate family
Glutamate family	PA0296
Glutamate family	PA0298
Glutamate family	PA0393
Glutamate family	PA0662
Glutamate family	PA1566
Glutamate family	PA2040
Glutamate family	PA2828
Glutamate family	PA3068
Glutamate family	PA3131
Glutamate family	PA3181
Glutamate family	PA3356
Glutamate family	PA3525
Glutamate family	PA3537
Glutamate family	PA4007
Glutamate family	PA4402
Glutamate family	PA4565
Glutamate family	PA4588
Glutamate family	PA5014
Glutamate family	PA5035
Glutamate family	PA5036
Glutamate family	PA5119
Glutamate family	PA5172
Glutamate family	PA5204
Glutamate family	PA5206
Glutamate family	PA5263
Glutamate family	PA5323
Glutamate family	PA5390
Glutamate family	PA5508
Glutamate family	PA5522
Amino acid biosynthesis	Histidine family
Histidine family	PA2531
Histidine family	PA3165
Histidine family	PA4447
Histidine family	PA4448
Histidine family	PA4449
Histidine family	PA4939
Histidine family	PA5066
Histidine family	PA5067
Histidine family	PA5140
Histidine family	PA5141
Histidine family	PA5142
Histidine family	PA5143
Amino acid biosynthesis	Pyruvate family
Pyruvate family	PA0331
Pyruvate family	PA0353
Pyruvate family	PA0851
Pyruvate family	PA1326
Pyruvate family	PA3118
Pyruvate family	PA3120
Pyruvate family	PA3121
Pyruvate family	PA3792
Pyruvate family	PA4694
Pyruvate family	PA4695
Pyruvate family	PA4696
Pyruvate family	PA5013
Amino acid biosynthesis	Serine family
Serine family	PA0316
Serine family	PA0317
Serine family	PA0399
Serine family	PA0400
Serine family	PA0932
Serine family	PA1642
Serine family	PA1757
Serine family	PA2444
Serine family	PA2709
Serine family	PA3167
Serine family	PA3816
Serine family	PA4602
Serine family	PA4907
Serine family	PA4960
Serine family	PA5025
Serine family	PA5415
Metabolism	"Biosynthesis of cofactors, prosthetic groups, and carriers"
"Biosynthesis of cofactors, prosthetic groups, and carriers"	Biotin
Biotin	PA0420
Biotin	PA0500
Biotin	PA0501
Biotin	PA0502
Biotin	PA0503
Biotin	PA0504
"Biosynthesis of cofactors, prosthetic groups, and carriers"	Folic acid
Folic acid	PA0350
Folic acid	PA0582
Folic acid	PA0583
Folic acid	PA1674
Folic acid	PA1758
Folic acid	PA2964
Folic acid	PA3111
Folic acid	PA3296
Folic acid	PA3437
Folic acid	PA3438
Folic acid	PA3439
Folic acid	PA4728
Folic acid	PA4750
Folic acid	PA5539
"Biosynthesis of cofactors, prosthetic groups, and carriers"	Glutathione and analogs
Glutathione and analogs	PA0164
Glutathione and analogs	PA0361
Glutathione and analogs	PA0407
Glutathione and analogs	PA1338
Glutathione and analogs	PA2025
Glutathione and analogs	PA5203
"Biosynthesis of cofactors, prosthetic groups, and carriers"	"Heme, porphyrin, and cobalamin"
"Heme, porphyrin, and cobalamin"	PA0024
"Heme, porphyrin, and cobalamin"	PA0112
"Heme, porphyrin, and cobalamin"	PA0113
"Heme, porphyrin, and cobalamin"	PA0114
"Heme, porphyrin, and cobalamin"	PA0386
"Heme, porphyrin, and cobalamin"	PA0509
"Heme, porphyrin, and cobalamin"	PA0510
"Heme, porphyrin, and cobalamin"	PA0511
"Heme, porphyrin, and cobalamin"	PA0512
"Heme, porphyrin, and cobalamin"	PA0513
"Heme, porphyrin, and cobalamin"	PA0514
"Heme, porphyrin, and cobalamin"	PA0516
"Heme, porphyrin, and cobalamin"	PA0517
"Heme, porphyrin, and cobalamin"	PA1272
"Heme, porphyrin, and cobalamin"	PA1273
"Heme, porphyrin, and cobalamin"	PA1274
"Heme, porphyrin, and cobalamin"	PA1275
"Heme, porphyrin, and cobalamin"	PA1276
"Heme, porphyrin, and cobalamin"	PA1277
"Heme, porphyrin, and cobalamin"	PA1278
"Heme, porphyrin, and cobalamin"	PA1279
"Heme, porphyrin, and cobalamin"	PA1281
"Heme, porphyrin, and cobalamin"	PA1321
"Heme, porphyrin, and cobalamin"	PA1546
"Heme, porphyrin, and cobalamin"	PA1778
"Heme, porphyrin, and cobalamin"	PA2611
"Heme, porphyrin, and cobalamin"	PA2903
"Heme, porphyrin, and cobalamin"	PA2904
"Heme, porphyrin, and cobalamin"	PA2905
"Heme, porphyrin, and cobalamin"	PA2906
"Heme, porphyrin, and cobalamin"	PA2907
"Heme, porphyrin, and cobalamin"	PA2908
"Heme, porphyrin, and cobalamin"	PA2944
"Heme, porphyrin, and cobalamin"	PA2945
"Heme, porphyrin, and cobalamin"	PA2947
"Heme, porphyrin, and cobalamin"	PA2948
"Heme, porphyrin, and cobalamin"	PA3977
"Heme, porphyrin, and cobalamin"	PA4088
"Heme, porphyrin, and cobalamin"	PA4399
"Heme, porphyrin, and cobalamin"	PA4655
"Heme, porphyrin, and cobalamin"	PA4666
"Heme, porphyrin, and cobalamin"	PA5034
"Heme, porphyrin, and cobalamin"	PA5243
"Heme, porphyrin, and cobalamin"	PA5259
"Heme, porphyrin, and cobalamin"	PA5260
"Heme, porphyrin, and cobalamin"	PA5523
"Biosynthesis of cofactors, prosthetic groups, and carriers"	Lipoate
Lipoate	PA3996
"Biosynthesis of cofactors, prosthetic groups, and carriers"	Menaquinone and ubiquinone
Menaquinone and ubiquinone	PA3171
Menaquinone and ubiquinone	PA3911
Menaquinone and ubiquinone	PA3912
Menaquinone and ubiquinone	PA3913
Menaquinone and ubiquinone	PA4043
Menaquinone and ubiquinone	PA4231
Menaquinone and ubiquinone	PA4569
Menaquinone and ubiquinone	PA5063
Menaquinone and ubiquinone	PA5065
Menaquinone and ubiquinone	PA5221
Menaquinone and ubiquinone	PA5223
Menaquinone and ubiquinone	PA5358
"Biosynthesis of cofactors, prosthetic groups, and carriers"	Molybdopterin
Molybdopterin	PA1505
Molybdopterin	PA3028
Molybdopterin	PA3029
Molybdopterin	PA3030
Molybdopterin	PA3870
Molybdopterin	PA3914
Molybdopterin	PA3915
Molybdopterin	PA3916
Molybdopterin	PA3917
Molybdopterin	PA3918
Molybdopterin	PA4663
"Biosynthesis of cofactors, prosthetic groups, and carriers"	"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"
"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"	PA0209
"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"	PA0665
"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"	PA0759
"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"	PA0853
"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"	PA1847
"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"	PA1985
"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"	PA1986
"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"	PA1987
"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"	PA1988
"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"	PA1989
"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"	PA1990
"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"	PA3627
"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"	PA3633
"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"	PA3650
"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"	PA3803
"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"	PA3808
"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"	PA3809
"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"	PA3812
"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"	PA3813
"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"	PA3814
"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"	PA3815
"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"	PA4044
"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"	PA4557
"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"	PA4669
"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"	PA4835
"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"	PA4836
"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"	PA4975
"Other@Biosynthesis of cofactors, prosthetic groups, and carriers"	PA5275
"Biosynthesis of cofactors, prosthetic groups, and carriers"	Pantothenate and coenzyme A
Pantothenate and coenzyme A	PA0363
Pantothenate and coenzyme A	PA1598
Pantothenate and coenzyme A	PA1752
Pantothenate and coenzyme A	PA4279
Pantothenate and coenzyme A	PA4397
Pantothenate and coenzyme A	PA4529
Pantothenate and coenzyme A	PA4729
Pantothenate and coenzyme A	PA4730
Pantothenate and coenzyme A	PA4731
Pantothenate and coenzyme A	PA5320
"Biosynthesis of cofactors, prosthetic groups, and carriers"	Pyridine nucleotides
Pyridine nucleotides	PA0195
Pyridine nucleotides	PA0195.1
Pyridine nucleotides	PA0196
Pyridine nucleotides	PA0761
Pyridine nucleotides	PA1004
Pyridine nucleotides	PA1125
Pyridine nucleotides	PA1958
Pyridine nucleotides	PA2991
Pyridine nucleotides	PA4006
Pyridine nucleotides	PA4376
Pyridine nucleotides	PA4524
Pyridine nucleotides	PA4916
Pyridine nucleotides	PA4917
Pyridine nucleotides	PA4918
Pyridine nucleotides	PA4919
Pyridine nucleotides	PA4920
"Biosynthesis of cofactors, prosthetic groups, and carriers"	Pyridoxine
Pyridoxine	PA0551
Pyridoxine	PA0593
Pyridoxine	PA0773
Pyridoxine	PA1049
Pyridoxine	PA1375
Pyridoxine	PA4044
Pyridoxine	PA4216
Pyridoxine	PA5516
"Biosynthesis of cofactors, prosthetic groups, and carriers"	"Riboflavin, FMN, and FAD"
"Riboflavin, FMN, and FAD"	PA4047
"Riboflavin, FMN, and FAD"	PA4053
"Riboflavin, FMN, and FAD"	PA4054
"Riboflavin, FMN, and FAD"	PA4055
"Riboflavin, FMN, and FAD"	PA4056
"Riboflavin, FMN, and FAD"	PA4561
"Biosynthesis of cofactors, prosthetic groups, and carriers"	Thiamine
Thiamine	PA0380
Thiamine	PA0381
Thiamine	PA3975
Thiamine	PA3976
Thiamine	PA4044
Thiamine	PA4051
Thiamine	PA4548
Thiamine	PA4973
Thiamine	PA5118
Metabolism	Central intermediary metabolism
Central intermediary metabolism	Amino sugars
Amino sugars	PA0710
Amino sugars	PA3524
Amino sugars	PA3758
Amino sugars	PA3759
Amino sugars	PA4749
Amino sugars	PA5111
Amino sugars	PA5549
Amino sugars	PA5552
Central intermediary metabolism	Nitrogen metabolism
Nitrogen metabolism	PA0102
Nitrogen metabolism	PA0478
Nitrogen metabolism	PA0660
Nitrogen metabolism	PA0785
Nitrogen metabolism	PA1174
Nitrogen metabolism	PA1779
Nitrogen metabolism	PA1780
Nitrogen metabolism	PA1781
Nitrogen metabolism	PA1962
Nitrogen metabolism	PA3223
Nitrogen metabolism	PA3658
Nitrogen metabolism	PA4202
Nitrogen metabolism	PA4203
Nitrogen metabolism	PA4864
Nitrogen metabolism	PA4865
Nitrogen metabolism	PA4867
Nitrogen metabolism	PA4868
Nitrogen metabolism	PA4891
Nitrogen metabolism	PA4892
Nitrogen metabolism	PA4893
Nitrogen metabolism	PA4894
Nitrogen metabolism	PA5125
Nitrogen metabolism	PA5288
Central intermediary metabolism	One-carbon metabolism
One-carbon metabolism	PA0473
One-carbon metabolism	PA0798
One-carbon metabolism	PA1655
One-carbon metabolism	PA1890
One-carbon metabolism	PA2813
One-carbon metabolism	PA2821
One-carbon metabolism	PA2832
One-carbon metabolism	PA3035
One-carbon metabolism	PA4401
One-carbon metabolism	PA5228
One-carbon metabolism	PA5421
Central intermediary metabolism	Other@Central intermediary metabolism
Other@Central intermediary metabolism	PA0031
Other@Central intermediary metabolism	PA0265
Other@Central intermediary metabolism	PA0266
Other@Central intermediary metabolism	PA0447
Other@Central intermediary metabolism	PA0448
Other@Central intermediary metabolism	PA0493
Other@Central intermediary metabolism	PA0546
Other@Central intermediary metabolism	PA0792
Other@Central intermediary metabolism	PA0796
Other@Central intermediary metabolism	PA0814
Other@Central intermediary metabolism	PA0835
Other@Central intermediary metabolism	PA1311
Other@Central intermediary metabolism	PA1502
Other@Central intermediary metabolism	PA1601
Other@Central intermediary metabolism	PA1602
Other@Central intermediary metabolism	PA1628
Other@Central intermediary metabolism	PA1997
Other@Central intermediary metabolism	PA2003
Other@Central intermediary metabolism	PA2053
Other@Central intermediary metabolism	PA2215
Other@Central intermediary metabolism	PA2413
Other@Central intermediary metabolism	PA3004
Other@Central intermediary metabolism	PA3330
Other@Central intermediary metabolism	PA3590
Central intermediary metabolism	Phosphorus compounds
Phosphorus compounds	PA0141
Phosphorus compounds	PA0843
Phosphorus compounds	PA1310
Phosphorus compounds	PA2428
Phosphorus compounds	PA3373
Phosphorus compounds	PA3376
Phosphorus compounds	PA3455
Phosphorus compounds	PA4031
Phosphorus compounds	PA5241
Phosphorus compounds	PA5242
Central intermediary metabolism	Polyamine biosynthesis
Polyamine biosynthesis	PA0292
Polyamine biosynthesis	PA0293
Polyamine biosynthesis	PA0294
Polyamine biosynthesis	PA0321
Polyamine biosynthesis	PA0654
Polyamine biosynthesis	PA1687
Polyamine biosynthesis	PA3713
Polyamine biosynthesis	PA4519
Polyamine biosynthesis	PA4773
Polyamine biosynthesis	PA4774
Polyamine biosynthesis	PA4839
Central intermediary metabolism	Sulfur metabolism
Sulfur metabolism	PA0183
Sulfur metabolism	PA0506
Sulfur metabolism	PA0507
Sulfur metabolism	PA0508
Sulfur metabolism	PA0740
Sulfur metabolism	PA1284
Sulfur metabolism	PA1292
Sulfur metabolism	PA1685
Sulfur metabolism	PA1756
Sulfur metabolism	PA2062
Sulfur metabolism	PA2346
Sulfur metabolism	PA2347
Sulfur metabolism	PA2356
Sulfur metabolism	PA2357
Sulfur metabolism	PA2602
Sulfur metabolism	PA2603
Sulfur metabolism	PA3444
Sulfur metabolism	PA3446
Sulfur metabolism	PA3954
Sulfur metabolism	PA4198
Sulfur metabolism	PA4199
Sulfur metabolism	PA4442
Sulfur metabolism	PA4443
Sulfur metabolism	PA4956
Sulfur metabolism	PA5175
Sulfur metabolism	PA5187
Metabolism	Energy metabolism
Energy metabolism	Aerobic
Aerobic	PA1174
Aerobic	PA1583
Aerobic	PA1584
Energy metabolism	Amino acids and amines
Amino acids and amines	PA0130
Amino acids and amines	PA0131
Amino acids and amines	PA0132
Amino acids and amines	PA0133
Amino acids and amines	PA0219
Amino acids and amines	PA0221
Amino acids and amines	PA0297
Amino acids and amines	PA0299
Amino acids and amines	PA0432
Amino acids and amines	PA0534
Amino acids and amines	PA0743
Amino acids and amines	PA0747
Amino acids and amines	PA0782
Amino acids and amines	PA0831
Amino acids and amines	PA0865
Amino acids and amines	PA0870
Amino acids and amines	PA0871
Amino acids and amines	PA0872
Amino acids and amines	PA0895
Amino acids and amines	PA0896
Amino acids and amines	PA0897
Amino acids and amines	PA0898
Amino acids and amines	PA0899
Amino acids and amines	PA0901
Amino acids and amines	PA1027
Amino acids and amines	PA1028
Amino acids and amines	PA1195
Amino acids and amines	PA1196
Amino acids and amines	PA1252
Amino acids and amines	PA1253
Amino acids and amines	PA1254
Amino acids and amines	PA1255
Amino acids and amines	PA1259
Amino acids and amines	PA1261
Amino acids and amines	PA1266
Amino acids and amines	PA1267
Amino acids and amines	PA1268
Amino acids and amines	PA1337
Amino acids and amines	PA1409
Amino acids and amines	PA1565
Amino acids and amines	PA1566
Amino acids and amines	PA1638
Amino acids and amines	PA1742
Amino acids and amines	PA1818
Amino acids and amines	PA1998
Amino acids and amines	PA1999
Amino acids and amines	PA2000
Amino acids and amines	PA2007
Amino acids and amines	PA2008
Amino acids and amines	PA2009
Amino acids and amines	PA2010
Amino acids and amines	PA2011
Amino acids and amines	PA2012
Amino acids and amines	PA2013
Amino acids and amines	PA2014
Amino acids and amines	PA2015
Amino acids and amines	PA2016
Amino acids and amines	PA2040
Amino acids and amines	PA2080
Amino acids and amines	PA2081
Amino acids and amines	PA2247
Amino acids and amines	PA2248
Amino acids and amines	PA2317
Amino acids and amines	PA2442
Amino acids and amines	PA2443
Amino acids and amines	PA2445
Amino acids and amines	PA2446
Amino acids and amines	PA2473
Amino acids and amines	PA2511
Amino acids and amines	PA2512
Amino acids and amines	PA2513
Amino acids and amines	PA2514
Amino acids and amines	PA2579
Amino acids and amines	PA2683
Amino acids and amines	PA2776
Amino acids and amines	PA3116
Amino acids and amines	PA3139
Amino acids and amines	PA3356
Amino acids and amines	PA3357
Amino acids and amines	PA3418
Amino acids and amines	PA3569
Amino acids and amines	PA3570
Amino acids and amines	PA3862
Amino acids and amines	PA3863
Amino acids and amines	PA3864
Amino acids and amines	PA4024
Amino acids and amines	PA4025
Amino acids and amines	PA4091
Amino acids and amines	PA4092
Amino acids and amines	PA4123
Amino acids and amines	PA4124
Amino acids and amines	PA4125
Amino acids and amines	PA4127
Amino acids and amines	PA4914
Amino acids and amines	PA4976
Amino acids and amines	PA4977
Amino acids and amines	PA5082
Amino acids and amines	PA5083
Amino acids and amines	PA5084
Amino acids and amines	PA5085
Amino acids and amines	PA5091
Amino acids and amines	PA5092
Amino acids and amines	PA5093
Amino acids and amines	PA5098
Amino acids and amines	PA5100
Amino acids and amines	PA5105
Amino acids and amines	PA5106
Amino acids and amines	PA5171
Amino acids and amines	PA5173
Amino acids and amines	PA5213
Amino acids and amines	PA5214
Amino acids and amines	PA5215
Amino acids and amines	PA5301
Amino acids and amines	PA5304
Amino acids and amines	PA5309
Amino acids and amines	PA5312
Amino acids and amines	PA5313
Amino acids and amines	PA5379
Amino acids and amines	PA5413
Amino acids and amines	PA5416
Amino acids and amines	PA5417
Amino acids and amines	PA5418
Amino acids and amines	PA5419
Amino acids and amines	PA5429
Amino acids and amines	PA5508
Amino acids and amines	PA5522
Energy metabolism	Anaerobic
Anaerobic	PA1175
Anaerobic	PA1177
Anaerobic	PA1583
Anaerobic	PA1584
Anaerobic	PA1838
Anaerobic	PA2345
Anaerobic	PA2899
Anaerobic	PA3871
Anaerobic	PA3872
Anaerobic	PA3874
Anaerobic	PA3875
Anaerobic	PA4130
Anaerobic	PA4513
Anaerobic	PA4809
Anaerobic	PA4810
Anaerobic	PA4811
Anaerobic	PA4812
Anaerobic	PA5180
Energy metabolism	ATP-proton motive force interconversion
ATP-proton motive force interconversion	PA1104
ATP-proton motive force interconversion	PA1697
ATP-proton motive force interconversion	PA5553
ATP-proton motive force interconversion	PA5554
ATP-proton motive force interconversion	PA5555
ATP-proton motive force interconversion	PA5556
ATP-proton motive force interconversion	PA5557
ATP-proton motive force interconversion	PA5558
ATP-proton motive force interconversion	PA5559
ATP-proton motive force interconversion	PA5560
ATP-proton motive force interconversion	PA5561
Energy metabolism	Biosynthesis and degradation of polysaccharides
Biosynthesis and degradation of polysaccharides	PA0852
Biosynthesis and degradation of polysaccharides	PA1046
Biosynthesis and degradation of polysaccharides	PA2144
Biosynthesis and degradation of polysaccharides	PA2152
Biosynthesis and degradation of polysaccharides	PA2153
Biosynthesis and degradation of polysaccharides	PA2160
Biosynthesis and degradation of polysaccharides	PA2162
Biosynthesis and degradation of polysaccharides	PA2163
Biosynthesis and degradation of polysaccharides	PA2164
Biosynthesis and degradation of polysaccharides	PA2165
Biosynthesis and degradation of polysaccharides	PA2300
Energy metabolism	Electron transport
Electron transport	PA0105
Electron transport	PA0106
Electron transport	PA0107
Electron transport	PA0108
Electron transport	PA0362
Electron transport	PA0518
Electron transport	PA0519
Electron transport	PA0520
Electron transport	PA0521
Electron transport	PA0523
Electron transport	PA0524
Electron transport	PA0525
Electron transport	PA0849
Electron transport	PA0918
Electron transport	PA0949
Electron transport	PA0953
Electron transport	PA1008
Electron transport	PA1024
Electron transport	PA1172
Electron transport	PA1173
Electron transport	PA1174
Electron transport	PA1175
Electron transport	PA1176
Electron transport	PA1177
Electron transport	PA1224
Electron transport	PA1225
Electron transport	PA1317
Electron transport	PA1318
Electron transport	PA1319
Electron transport	PA1320
Electron transport	PA1479
Electron transport	PA1480
Electron transport	PA1481
Electron transport	PA1482
Electron transport	PA1483
Electron transport	PA1548
Electron transport	PA1551
Electron transport	PA1552
Electron transport	PA1552.1
Electron transport	PA1553
Electron transport	PA1554
Electron transport	PA1555
Electron transport	PA1555.1
Electron transport	PA1556
Electron transport	PA1557
Electron transport	PA1600
Electron transport	PA1838
Electron transport	PA1856
Electron transport	PA1883
Electron transport	PA1983
Electron transport	PA2266
