parent	node
Surface structures	PA4084
Surface structures	PA4086
Surface structures	PA4142
Surface structures	PA4295
Surface structures	PA4297
Surface structures	PA4299
Surface structures	PA4300
Surface structures	PA4301
Surface structures	PA4302
Surface structures	PA4303
Surface structures	PA4304
Surface structures	PA4305
Surface structures	PA4306
Surface structures	PA4526
Surface structures	PA4528
Surface structures	PA4648
Surface structures	PA4649
Surface structures	PA4650
Surface structures	PA4651
Surface structures	PA4652
Surface structures	PA4653
Surface structures	PA4958
Surface structures	PA5040
Surface structures	PA5041
Surface structures	PA5042
Surface structures	PA5043
Surface structures	PA5044
Surface structures	PA5262
Surface structures	PA5284
Genetic Info processing	DNA metabolism
DNA metabolism	Chromosome-associated proteins
Chromosome-associated proteins	PA1527
Chromosome-associated proteins	PA1804
Chromosome-associated proteins	PA3197
DNA metabolism	Degradation of DNA
Degradation of DNA	PA1816
Degradation of DNA	PA2749
Degradation of DNA	PA3777
Degradation of DNA	PA3909
Degradation of DNA	PA3910
Degradation of DNA	PA4042
Degradation of DNA	PA5048
DNA metabolism	"DNA replication, recombination, and repair"
"DNA replication, recombination, and repair"	PA0001
"DNA replication, recombination, and repair"	PA0002
"DNA replication, recombination, and repair"	PA0003
"DNA replication, recombination, and repair"	PA0004
"DNA replication, recombination, and repair"	PA0010
"DNA replication, recombination, and repair"	PA0357
"DNA replication, recombination, and repair"	PA0387
"DNA replication, recombination, and repair"	PA0577
"DNA replication, recombination, and repair"	PA0669
"DNA replication, recombination, and repair"	PA0750
"DNA replication, recombination, and repair"	PA0772
"DNA replication, recombination, and repair"	PA0923
"DNA replication, recombination, and repair"	PA0947
"DNA replication, recombination, and repair"	PA0965
"DNA replication, recombination, and repair"	PA0966
"DNA replication, recombination, and repair"	PA0967
"DNA replication, recombination, and repair"	PA0995
"DNA replication, recombination, and repair"	PA1031
"DNA replication, recombination, and repair"	PA1045
"DNA replication, recombination, and repair"	PA1462
"DNA replication, recombination, and repair"	PA1529
"DNA replication, recombination, and repair"	PA1532
"DNA replication, recombination, and repair"	PA1534
"DNA replication, recombination, and repair"	PA1686
"DNA replication, recombination, and repair"	PA1816
"DNA replication, recombination, and repair"	PA1866
"DNA replication, recombination, and repair"	PA1886
"DNA replication, recombination, and repair"	PA2118
"DNA replication, recombination, and repair"	PA2138
"DNA replication, recombination, and repair"	PA2150
"DNA replication, recombination, and repair"	PA2545
"DNA replication, recombination, and repair"	PA2585
"DNA replication, recombination, and repair"	PA2622
"DNA replication, recombination, and repair"	PA2738
"DNA replication, recombination, and repair"	PA2961
"DNA replication, recombination, and repair"	PA3002
"DNA replication, recombination, and repair"	PA3007
"DNA replication, recombination, and repair"	PA3011
"DNA replication, recombination, and repair"	PA3138
"DNA replication, recombination, and repair"	PA3161
"DNA replication, recombination, and repair"	PA3168
"DNA replication, recombination, and repair"	PA3232
"DNA replication, recombination, and repair"	PA3272
"DNA replication, recombination, and repair"	PA3344
"DNA replication, recombination, and repair"	PA3495
"DNA replication, recombination, and repair"	PA3567
"DNA replication, recombination, and repair"	PA3596
"DNA replication, recombination, and repair"	PA3617
"DNA replication, recombination, and repair"	PA3618
"DNA replication, recombination, and repair"	PA3620
"DNA replication, recombination, and repair"	PA3640
"DNA replication, recombination, and repair"	PA3725
"DNA replication, recombination, and repair"	PA3738
"DNA replication, recombination, and repair"	PA3832
"DNA replication, recombination, and repair"	PA3989
"DNA replication, recombination, and repair"	PA4172
"DNA replication, recombination, and repair"	PA4232
"DNA replication, recombination, and repair"	PA4234
"DNA replication, recombination, and repair"	PA4281
"DNA replication, recombination, and repair"	PA4282
"DNA replication, recombination, and repair"	PA4283
"DNA replication, recombination, and repair"	PA4284
"DNA replication, recombination, and repair"	PA4285
"DNA replication, recombination, and repair"	PA4316
"DNA replication, recombination, and repair"	PA4363
"DNA replication, recombination, and repair"	PA4400
"DNA replication, recombination, and repair"	PA4472
"DNA replication, recombination, and repair"	PA4609
"DNA replication, recombination, and repair"	PA4660
"DNA replication, recombination, and repair"	PA4763
"DNA replication, recombination, and repair"	PA4931
"DNA replication, recombination, and repair"	PA4946
"DNA replication, recombination, and repair"	PA4964
"DNA replication, recombination, and repair"	PA4967
"DNA replication, recombination, and repair"	PA5028
"DNA replication, recombination, and repair"	PA5050
"DNA replication, recombination, and repair"	PA5147
"DNA replication, recombination, and repair"	PA5280
"DNA replication, recombination, and repair"	PA5296
"DNA replication, recombination, and repair"	PA5319
"DNA replication, recombination, and repair"	PA5332
"DNA replication, recombination, and repair"	PA5345
"DNA replication, recombination, and repair"	PA5348
"DNA replication, recombination, and repair"	PA5443
"DNA replication, recombination, and repair"	PA5493
"DNA replication, recombination, and repair"	PA5562
"DNA replication, recombination, and repair"	PA5563
Genetic Info processing	Mobile and extrachromosomal element functions
Mobile and extrachromosomal element functions	Other@Mobile and extrachromosomal element functions
Other@Mobile and extrachromosomal element functions	PA4674
Mobile and extrachromosomal element functions	Prophage functions
Prophage functions	PA0612
Prophage functions	PA4870
Genetic Info processing	Protein fate
Protein fate	"Degradation of proteins, peptides, and glycopeptides"
"Degradation of proteins, peptides, and glycopeptides"	PA0277
"Degradation of proteins, peptides, and glycopeptides"	PA0355
"Degradation of proteins, peptides, and glycopeptides"	PA0371
"Degradation of proteins, peptides, and glycopeptides"	PA0372
"Degradation of proteins, peptides, and glycopeptides"	PA0423
"Degradation of proteins, peptides, and glycopeptides"	PA0459
"Degradation of proteins, peptides, and glycopeptides"	PA0580
"Degradation of proteins, peptides, and glycopeptides"	PA0766
"Degradation of proteins, peptides, and glycopeptides"	PA0779
"Degradation of proteins, peptides, and glycopeptides"	PA1242
"Degradation of proteins, peptides, and glycopeptides"	PA1249
"Degradation of proteins, peptides, and glycopeptides"	PA1304
"Degradation of proteins, peptides, and glycopeptides"	PA1486
"Degradation of proteins, peptides, and glycopeptides"	PA1801
"Degradation of proteins, peptides, and glycopeptides"	PA1802
"Degradation of proteins, peptides, and glycopeptides"	PA1803
"Degradation of proteins, peptides, and glycopeptides"	PA1871
"Degradation of proteins, peptides, and glycopeptides"	PA2189
"Degradation of proteins, peptides, and glycopeptides"	PA2253
"Degradation of proteins, peptides, and glycopeptides"	PA2393
"Degradation of proteins, peptides, and glycopeptides"	PA2617
"Degradation of proteins, peptides, and glycopeptides"	PA2620
"Degradation of proteins, peptides, and glycopeptides"	PA2621
"Degradation of proteins, peptides, and glycopeptides"	PA2922
"Degradation of proteins, peptides, and glycopeptides"	PA2939
"Degradation of proteins, peptides, and glycopeptides"	PA2973
"Degradation of proteins, peptides, and glycopeptides"	PA3083
"Degradation of proteins, peptides, and glycopeptides"	PA3257
"Degradation of proteins, peptides, and glycopeptides"	PA3326
"Degradation of proteins, peptides, and glycopeptides"	PA3649
"Degradation of proteins, peptides, and glycopeptides"	PA3724
"Degradation of proteins, peptides, and glycopeptides"	PA3831
"Degradation of proteins, peptides, and glycopeptides"	PA4048
"Degradation of proteins, peptides, and glycopeptides"	PA4171
"Degradation of proteins, peptides, and glycopeptides"	PA4175
"Degradation of proteins, peptides, and glycopeptides"	PA4336
"Degradation of proteins, peptides, and glycopeptides"	PA4344
"Degradation of proteins, peptides, and glycopeptides"	PA4370
"Degradation of proteins, peptides, and glycopeptides"	PA4498
"Degradation of proteins, peptides, and glycopeptides"	PA4541
"Degradation of proteins, peptides, and glycopeptides"	PA4751
"Degradation of proteins, peptides, and glycopeptides"	PA4941
"Degradation of proteins, peptides, and glycopeptides"	PA4965
"Degradation of proteins, peptides, and glycopeptides"	PA5053
"Degradation of proteins, peptides, and glycopeptides"	PA5080
"Degradation of proteins, peptides, and glycopeptides"	PA5134
"Degradation of proteins, peptides, and glycopeptides"	PA5224
"Degradation of proteins, peptides, and glycopeptides"	PA5440
Protein fate	Protein and peptide secretion and trafficking
Protein and peptide secretion and trafficking	PA0067
Protein and peptide secretion and trafficking	PA0076
Protein and peptide secretion and trafficking	PA0077
Protein and peptide secretion and trafficking	PA0078
Protein and peptide secretion and trafficking	PA0079
Protein and peptide secretion and trafficking	PA0080
Protein and peptide secretion and trafficking	PA0081
Protein and peptide secretion and trafficking	PA0082
Protein and peptide secretion and trafficking	PA0083
Protein and peptide secretion and trafficking	PA0084
Protein and peptide secretion and trafficking	PA0086
Protein and peptide secretion and trafficking	PA0087
Protein and peptide secretion and trafficking	PA0088
Protein and peptide secretion and trafficking	PA0089
Protein and peptide secretion and trafficking	PA0090
Protein and peptide secretion and trafficking	PA0328
Protein and peptide secretion and trafficking	PA0373
Protein and peptide secretion and trafficking	PA0677
Protein and peptide secretion and trafficking	PA0678
Protein and peptide secretion and trafficking	PA0679
Protein and peptide secretion and trafficking	PA0680
Protein and peptide secretion and trafficking	PA0681
Protein and peptide secretion and trafficking	PA0685
Protein and peptide secretion and trafficking	PA0686
Protein and peptide secretion and trafficking	PA0687
Protein and peptide secretion and trafficking	PA0768
Protein and peptide secretion and trafficking	PA1011
Protein and peptide secretion and trafficking	PA1246
Protein and peptide secretion and trafficking	PA1247
Protein and peptide secretion and trafficking	PA1248
Protein and peptide secretion and trafficking	PA1303
Protein and peptide secretion and trafficking	PA1475
Protein and peptide secretion and trafficking	PA1476
Protein and peptide secretion and trafficking	PA1477
Protein and peptide secretion and trafficking	PA1656
Protein and peptide secretion and trafficking	PA1657
Protein and peptide secretion and trafficking	PA1658
Protein and peptide secretion and trafficking	PA1659
Protein and peptide secretion and trafficking	PA1660
Protein and peptide secretion and trafficking	PA1661
Protein and peptide secretion and trafficking	PA1662
Protein and peptide secretion and trafficking	PA1665
Protein and peptide secretion and trafficking	PA1666
Protein and peptide secretion and trafficking	PA1667
Protein and peptide secretion and trafficking	PA1668
Protein and peptide secretion and trafficking	PA1669
Protein and peptide secretion and trafficking	PA1670
Protein and peptide secretion and trafficking	PA1671
Protein and peptide secretion and trafficking	PA1690
Protein and peptide secretion and trafficking	PA1691
Protein and peptide secretion and trafficking	PA1692
Protein and peptide secretion and trafficking	PA1693
Protein and peptide secretion and trafficking	PA1694
Protein and peptide secretion and trafficking	PA1696
Protein and peptide secretion and trafficking	PA1697
Protein and peptide secretion and trafficking	PA1698
Protein and peptide secretion and trafficking	PA1701
Protein and peptide secretion and trafficking	PA1703
Protein and peptide secretion and trafficking	PA1704
Protein and peptide secretion and trafficking	PA1705
Protein and peptide secretion and trafficking	PA1706
Protein and peptide secretion and trafficking	PA1707
Protein and peptide secretion and trafficking	PA1708
Protein and peptide secretion and trafficking	PA1709
Protein and peptide secretion and trafficking	PA1715
Protein and peptide secretion and trafficking	PA1716
Protein and peptide secretion and trafficking	PA1717
Protein and peptide secretion and trafficking	PA1719
Protein and peptide secretion and trafficking	PA1720
Protein and peptide secretion and trafficking	PA1722
Protein and peptide secretion and trafficking	PA1723
Protein and peptide secretion and trafficking	PA1725
